node_id,x_coord,y_coord,macro_node_id,macro_link_id,in_out,layer_id,split,node_type,modes,geometry,name,osm_node_id,ctrl_type,is_boundary,activity_type,poi_id,zone_id,notes,parent_node_id
7862,139.6447066696151,35.70233786593387,4235,7783,,1,,intersection_out,pedestrian,POINT (139.6447066696151 35.70233786593387),,1174074109,,0.0,service,,,,4235.0
7863,139.6447071366865,35.70234097344731,4235,7783,,1,,intersection_in,pedestrian,POINT (139.6447071366865 35.70234097344731),,1174074109,,0.0,service,,,,4235.0
7864,139.6488161416971,35.701985057792385,4239,7711,,1,,intersection_out,pedestrian,POINT (139.6488161416971 35.701985057792385),,1174074235,,0.0,residential,,,,4239.0
7865,139.64881238741063,35.701985709191604,4239,7711,,1,,intersection_in,pedestrian,POINT (139.64881238741063 35.701985709191604),,1174074235,,0.0,residential,,,,4239.0
7866,139.64882216917132,35.70197316968564,4239,15557,,1,,intersection_out,pedestrian,POINT (139.64882216917132 35.70197316968564),,1174074235,,0.0,residential,,,,4239.0
7867,139.64882303619376,35.701976219548676,4239,15557,,1,,intersection_in,pedestrian,POINT (139.64882303619376 35.701976219548676),,1174074235,,0.0,residential,,,,4239.0
7868,139.64880185797327,35.701980281890954,4239,15552,,1,,intersection_out,pedestrian,POINT (139.64880185797327 35.701980281890954),,1174074235,,0.0,residential,,,,4239.0
7869,139.64880096768752,35.70197723649022,4239,15552,,1,,intersection_in,pedestrian,POINT (139.64880096768752 35.70197723649022),,1174074235,,0.0,residential,,,,4239.0
7870,139.64893595826646,35.702459542211706,4240,7711,,1,,intersection_out,pedestrian,POINT (139.64893595826646 35.702459542211706),,1174074504,,0.0,residential,,,,4240.0
7871,139.64893971257445,35.702458890809154,4240,7711,,1,,intersection_in,pedestrian,POINT (139.64893971257445 35.702458890809154),,1174074504,,0.0,residential,,,,4240.0
7872,139.64893005407453,35.70247165786545,4240,15569,,1,,intersection_out,pedestrian,POINT (139.64893005407453 35.70247165786545),,1174074504,,0.0,residential,,,,4240.0
7873,139.6489290841954,35.70246862867956,4240,15569,,1,,intersection_in,pedestrian,POINT (139.6489290841954 35.70246862867956),,1174074504,,0.0,residential,,,,4240.0
7874,139.64895028989065,35.70246440953856,4240,15572,,1,,intersection_out,pedestrian,POINT (139.64895028989065 35.70246440953856),,1174074504,,0.0,residential,,,,4240.0
7875,139.6489511389619,35.70246746276068,4240,15572,,1,,intersection_in,pedestrian,POINT (139.6489511389619 35.70246746276068),,1174074504,,0.0,residential,,,,4240.0
7876,139.64848079111584,35.700790129990196,4241,7713,,1,,intersection_out,pedestrian,POINT (139.64848079111584 35.700790129990196),,1174074107,,0.0,residential,,,,4241.0
7877,139.64848145172354,35.70079321405417,4241,7713,,1,,intersection_in,pedestrian,POINT (139.64848145172354 35.70079321405417),,1174074107,,0.0,residential,,,,4241.0
7878,139.64846014467352,35.700796560103356,4241,22303,,1,,intersection_out,pedestrian,POINT (139.64846014467352 35.700796560103356),,1174074107,,0.0,residential,,,,4241.0
7879,139.64845935423958,35.700793496427266,4241,22303,,1,,intersection_in,pedestrian,POINT (139.64845935423958 35.700793496427266),,1174074107,,0.0,residential,,,,4241.0
7880,139.64944679534125,35.70147626139365,4242,7715,,1,,intersection_out,pedestrian,POINT (139.64944679534125 35.70147626139365),,6205205604,,0.0,service,,,,4242.0
7881,139.64944595936774,35.7014732057688,4242,7715,,1,,intersection_in,pedestrian,POINT (139.64944595936774 35.7014732057688),,6205205604,,0.0,service,,,,4242.0
7882,139.64946688112272,35.701468762071016,4242,7718,,1,,intersection_out,pedestrian,POINT (139.64946688112272 35.701468762071016),,6205205604,,0.0,service,,,,4242.0
7883,139.64946797835404,35.701471762205756,4242,7718,,1,,intersection_in,pedestrian,POINT (139.64946797835404 35.701471762205756),,6205205604,,0.0,service,,,,4242.0
7884,139.6487052047066,35.70160803867125,4243,7715,,1,,intersection_out,pedestrian,POINT (139.6487052047066 35.70160803867125),,1174074229,,0.0,service,,,,4243.0
7885,139.64870604065288,35.701611094300596,4243,7715,,1,,intersection_in,pedestrian,POINT (139.64870604065288 35.701611094300596),,1174074229,,0.0,service,,,,4243.0
7886,139.64868907616923,35.701619110378886,4243,7758,,1,,intersection_out,pedestrian,POINT (139.64868907616923 35.701619110378886),,1174074229,,0.0,service,,,,4243.0
7887,139.64868624232176,35.70161699880015,4243,7758,,1,,intersection_in,pedestrian,POINT (139.64868624232176 35.70161699880015),,1174074229,,0.0,service,,,,4243.0
7888,139.64870342841175,35.70160566889761,4243,7759,,1,,intersection_out,pedestrian,POINT (139.64870342841175 35.70160566889761),,1174074229,,0.0,service,,,,4243.0
7889,139.64870536514832,35.70160837189511,4243,7759,,1,,intersection_in,pedestrian,POINT (139.64870536514832 35.70160837189511),,1174074229,,0.0,service,,,,4243.0
7890,139.64954081888362,35.701454037936024,4244,7718,,1,,intersection_out,pedestrian,POINT (139.64954081888362 35.701454037936024),,1174074204,,0.0,tertiary,,,,4244.0
7891,139.6495397216498,35.70145103780188,4244,7718,,1,,intersection_in,pedestrian,POINT (139.6495397216498 35.70145103780188),,1174074204,,0.0,tertiary,,,,4244.0
7892,139.64954754921402,35.701441359375096,4244,17331,,1,,intersection_out,pedestrian,POINT (139.64954754921402 35.701441359375096),,1174074204,,0.0,tertiary,,,,4244.0
7893,139.64955136231097,35.70144100146763,4244,17331,,1,,intersection_in,pedestrian,POINT (139.64955136231097 35.70144100146763),,1174074204,,0.0,tertiary,,,,4244.0
7894,139.6495537813306,35.701458657273875,4244,17315,,1,,intersection_out,pedestrian,POINT (139.6495537813306 35.701458657273875),,1174074204,,0.0,tertiary,,,,4244.0
7895,139.64954996544043,35.70145899480064,4244,17315,,1,,intersection_in,pedestrian,POINT (139.64954996544043 35.70145899480064),,1174074204,,0.0,tertiary,,,,4244.0
7896,139.64752215965092,35.70486756829074,4245,7720,,1,,intersection_out,pedestrian,POINT (139.64752215965092 35.70486756829074),,1174074485,,0.0,service,,,,4245.0
7897,139.64752118501613,35.70486454011672,4245,7720,,1,,intersection_in,pedestrian,POINT (139.64752118501613 35.70486454011672),,1174074485,,0.0,service,,,,4245.0
7898,139.64752785505718,35.70485551109895,4245,7735,,1,,intersection_out,pedestrian,POINT (139.64752785505718 35.70485551109895),,1174074485,,0.0,service,,,,4245.0
7899,139.64753159284024,35.7048547988885,4245,7735,,1,,intersection_in,pedestrian,POINT (139.64753159284024 35.7048547988885),,1174074485,,0.0,service,,,,4245.0
7900,139.64753634483836,35.7048721567983,4245,7736,,1,,intersection_out,pedestrian,POINT (139.64753634483836 35.7048721567983),,1174074485,,0.0,service,,,,4245.0
7901,139.64753259065122,35.70487280909155,4245,7736,,1,,intersection_in,pedestrian,POINT (139.64753259065122 35.70487280909155),,1174074485,,0.0,service,,,,4245.0
7902,139.64754797575984,35.70239830513835,4246,7721,,1,,intersection_out,pedestrian,POINT (139.64754797575984 35.70239830513835),,1174074246,,0.0,service,,,,4246.0
7903,139.6475445220852,35.702399671159384,4246,7721,,1,,intersection_in,pedestrian,POINT (139.6475445220852 35.702399671159384),,1174074246,,0.0,service,,,,4246.0
7904,139.64755094839677,35.7023863233326,4246,22293,,1,,intersection_out,pedestrian,POINT (139.64755094839677 35.7023863233326),,1174074246,,0.0,service,,,,4246.0
7905,139.64755233957553,35.70238924123627,4246,22293,,1,,intersection_in,pedestrian,POINT (139.64755233957553 35.70238924123627),,1174074246,,0.0,service,,,,4246.0
7906,139.647531666992,35.702395115501695,4246,22295,,1,,intersection_out,pedestrian,POINT (139.647531666992 35.702395115501695),,1174074246,,0.0,service,,,,4246.0
7907,139.6475305343124,35.70239212414362,4246,22295,,1,,intersection_in,pedestrian,POINT (139.6475305343124 35.70239212414362),,1174074246,,0.0,service,,,,4246.0
7908,139.64854306812595,35.69790001275262,4247,7723,,1,,intersection_out,pedestrian,POINT (139.64854306812595 35.69790001275262),,1174074420,,0.0,primary,,,,4247.0
7909,139.64853930316164,35.69789940452632,4247,7723,,1,,intersection_in,pedestrian,POINT (139.64853930316164 35.69789940452632),,1174074420,,0.0,primary,,,,4247.0
7910,139.64853224914452,35.69789091588854,4247,12137,,1,,intersection_out,pedestrian,POINT (139.64853224914452 35.69789091588854),,1174074420,,0.0,primary,,,,4247.0
7911,139.6485540896594,35.697892950102826,4247,12138,,1,,intersection_in,pedestrian,POINT (139.6485540896594 35.697892950102826),,1174074420,,0.0,primary,,,,4247.0
7912,139.6485334318754,35.69792358724747,4248,7723,,1,,intersection_out,pedestrian,POINT (139.6485334318754 35.69792358724747),,4548472477,,0.0,residential,,,,4248.0
7913,139.6485371968408,35.69792419547398,4248,7723,,1,,intersection_in,pedestrian,POINT (139.6485371968408 35.69792419547398),,4548472477,,0.0,residential,,,,4248.0
7914,139.6485342916623,35.69794157064773,4248,7724,,1,,intersection_out,pedestrian,POINT (139.6485342916623 35.69794157064773),,4548472477,,0.0,residential,,,,4248.0
7915,139.64853046453106,35.697941334215024,4248,7724,,1,,intersection_in,pedestrian,POINT (139.64853046453106 35.697941334215024),,4548472477,,0.0,residential,,,,4248.0
7916,139.64844060833843,35.69890912935278,4249,7724,,1,,intersection_out,pedestrian,POINT (139.64844060833843 35.69890912935278),,1174377109,,0.0,residential,,,,4249.0
7917,139.64844443551547,35.698909365789305,4249,7724,,1,,intersection_in,pedestrian,POINT (139.64844443551547 35.698909365789305),,1174377109,,0.0,residential,,,,4249.0
7918,139.64844323133008,35.69892702777533,4249,7726,,1,,intersection_out,pedestrian,POINT (139.64844323133008 35.69892702777533),,1174377109,,0.0,residential,,,,4249.0
7919,139.6484393956129,35.698926916586046,4249,7726,,1,,intersection_in,pedestrian,POINT (139.6484393956129 35.698926916586046),,1174377109,,0.0,residential,,,,4249.0
7920,139.64845265167526,35.69891689122278,4249,22310,,1,,intersection_out,pedestrian,POINT (139.64845265167526 35.69891689122278),,1174377109,,0.0,residential,,,,4249.0
7921,139.64845249804213,35.69892001949839,4249,22310,,1,,intersection_in,pedestrian,POINT (139.64845249804213 35.69892001949839),,1174377109,,0.0,residential,,,,4249.0
7922,139.64716861357684,35.701759393059405,4250,7729,,1,,intersection_out,pedestrian,POINT (139.64716861357684 35.701759393059405),,1174074476,,2.0,service,,4250.0,,4250.0
7923,139.64717242074417,35.70175899528439,4250,7729,,1,,intersection_in,pedestrian,POINT (139.64717242074417 35.70175899528439),,1174074476,,2.0,service,,4250.0,,4250.0
7924,139.64600932560245,35.704622167848235,4251,7731,,1,,intersection_out,pedestrian,POINT (139.64600932560245 35.704622167848235),,469795654,,0.0,residential,,,,4251.0
7925,139.64600549728033,35.704621941026815,4251,7731,,1,,intersection_in,pedestrian,POINT (139.64600549728033 35.704621941026815),,469795654,,0.0,residential,,,,4251.0
7926,139.6459981978787,35.704617035264036,4251,12516,,1,,intersection_out,pedestrian,POINT (139.6459981978787 35.704617035264036),,469795654,,0.0,residential,,,,4251.0
7927,139.64599719285994,35.70461401370645,4251,12516,,1,,intersection_in,pedestrian,POINT (139.64599719285994 35.70461401370645),,469795654,,0.0,residential,,,,4251.0
7928,139.64601820307504,35.7046093663919,4251,12517,,1,,intersection_out,pedestrian,POINT (139.64601820307504 35.7046093663919),,469795654,,0.0,residential,,,,4251.0
7929,139.64601920734222,35.70461238811574,4251,12517,,1,,intersection_in,pedestrian,POINT (139.64601920734222 35.70461238811574),,469795654,,0.0,residential,,,,4251.0
7930,139.6459720743976,35.704997232151946,4252,7731,,1,,intersection_out,pedestrian,POINT (139.6459720743976 35.704997232151946),,1174074122,,2.0,service,,4252.0,,4252.0
7931,139.64597590273752,35.70499745897481,4252,7731,,1,,intersection_in,pedestrian,POINT (139.64597590273752 35.70499745897481),,1174074122,,2.0,service,,4252.0,,4252.0
7932,139.647378244899,35.70431938890635,4253,7735,,1,,intersection_out,pedestrian,POINT (139.647378244899 35.70431938890635),,1174074165,,0.0,residential,,,,4253.0
7933,139.6473745071399,35.70432010111262,4253,7735,,1,,intersection_in,pedestrian,POINT (139.6473745071399 35.70432010111262),,1174074165,,0.0,residential,,,,4253.0
7934,139.6473839025328,35.704307265508206,4253,12510,,1,,intersection_out,pedestrian,POINT (139.6473839025328 35.704307265508206),,1174074165,,0.0,residential,,,,4253.0
7935,139.6473849071971,35.704310287144736,4253,12510,,1,,intersection_in,pedestrian,POINT (139.6473849071971 35.704310287144736),,1174074165,,0.0,residential,,,,4253.0
7936,139.64736389805364,35.70431493551016,4253,12518,,1,,intersection_out,pedestrian,POINT (139.64736389805364 35.70431493551016),,1174074165,,0.0,residential,,,,4253.0
7937,139.64736289292728,35.70431191397587,4253,12518,,1,,intersection_in,pedestrian,POINT (139.64736289292728 35.70431191397587),,1174074165,,0.0,residential,,,,4253.0
7938,139.6475550620248,35.70237707635747,4254,7737,,1,,intersection_out,pedestrian,POINT (139.6475550620248 35.70237707635747),,1174074093,,0.0,service,,,,4254.0
7939,139.64755873026752,35.70237615477325,4254,7737,,1,,intersection_in,pedestrian,POINT (139.64755873026752 35.70237615477325),,1174074093,,0.0,service,,,,4254.0
7940,139.64755065160386,35.70238977666813,4254,22293,,1,,intersection_out,pedestrian,POINT (139.64755065160386 35.70238977666813),,1174074093,,0.0,service,,,,4254.0
7941,139.6475492604252,35.702386858764456,4254,22293,,1,,intersection_in,pedestrian,POINT (139.6475492604252 35.702386858764456),,1174074093,,0.0,service,,,,4254.0
7942,139.64756928697298,35.702380088768294,4254,22294,,1,,intersection_out,pedestrian,POINT (139.64756928697298 35.702380088768294),,1174074093,,0.0,service,,,,4254.0
7943,139.6475708342044,35.70238295391814,4254,22294,,1,,intersection_in,pedestrian,POINT (139.6475708342044 35.70238295391814),,1174074093,,0.0,service,,,,4254.0
7944,139.64752903796682,35.70229752364375,4255,7737,,1,,intersection_out,pedestrian,POINT (139.64752903796682 35.70229752364375),,1174074261,,2.0,service,,4255.0,,4255.0
7945,139.64752536972742,35.70229844522714,4255,7737,,1,,intersection_in,pedestrian,POINT (139.64752536972742 35.70229844522714),,1174074261,,2.0,service,,4255.0,,4255.0
7946,139.64792938786337,35.70303573248792,4256,7740,,1,,intersection_out,pedestrian,POINT (139.64792938786337 35.70303573248792),,1174074376,,0.0,service,,,,4256.0
7947,139.64793314448931,35.70303508993693,4256,7740,,1,,intersection_in,pedestrian,POINT (139.64793314448931 35.70303508993693),,1174074376,,0.0,service,,,,4256.0
7948,139.64792245626543,35.70304444954598,4256,16795,,1,,intersection_in,pedestrian,POINT (139.64792245626543 35.70304444954598),,1174074376,,0.0,service,,,,4256.0
7949,139.64794371824757,35.70304066499643,4256,16796,,1,,intersection_out,pedestrian,POINT (139.64794371824757 35.70304066499643),,1174074376,,0.0,service,,,,4256.0
7950,139.6485548457508,35.702035816890515,4257,7741,,1,,intersection_out,pedestrian,POINT (139.6485548457508 35.702035816890515),,1174074247,,0.0,residential,,,,4257.0
7951,139.6485511261763,35.70203658950779,4257,7741,,1,,intersection_in,pedestrian,POINT (139.6485511261763 35.70203658950779),,1174074247,,0.0,residential,,,,4257.0
7952,139.6485604420434,35.70202401813066,4257,15552,,1,,intersection_out,pedestrian,POINT (139.6485604420434 35.70202401813066),,1174074247,,0.0,residential,,,,4257.0
7953,139.64856133232036,35.70202706353295,4257,15552,,1,,intersection_in,pedestrian,POINT (139.64856133232036 35.70202706353295),,1174074247,,0.0,residential,,,,4257.0
7954,139.64853989906774,35.70203064817747,4257,15559,,1,,intersection_out,pedestrian,POINT (139.64853989906774 35.70203064817747),,1174074247,,0.0,residential,,,,4257.0
7955,139.64853924818684,35.70202756273693,4257,15559,,1,,intersection_in,pedestrian,POINT (139.64853924818684 35.70202756273693),,1174074247,,0.0,residential,,,,4257.0
7956,139.64869895420804,35.7025100831148,4258,7741,,1,,intersection_out,pedestrian,POINT (139.64869895420804 35.7025100831148),,1174074405,,0.0,residential,,,,4258.0
7957,139.64870267380337,35.702509310493475,4258,7741,,1,,intersection_in,pedestrian,POINT (139.64870267380337 35.702509310493475),,1174074405,,0.0,residential,,,,4258.0
7958,139.6487135459414,35.70251454215384,4258,15569,,1,,intersection_out,pedestrian,POINT (139.6487135459414 35.70251454215384),,1174074405,,0.0,residential,,,,4258.0
7959,139.64871451581283,35.702517571341275,4258,15569,,1,,intersection_in,pedestrian,POINT (139.64871451581283 35.702517571341275),,1174074405,,0.0,residential,,,,4258.0
7960,139.6486949448657,35.70252400709544,4258,15575,,1,,intersection_out,pedestrian,POINT (139.6486949448657 35.70252400709544),,1174074405,,0.0,residential,,,,4258.0
7961,139.6486930677413,35.7025212762511,4258,15575,,1,,intersection_in,pedestrian,POINT (139.6486930677413 35.7025212762511),,1174074405,,0.0,residential,,,,4258.0
7962,139.6456900212547,35.705008391329564,4259,7743,,1,,intersection_out,pedestrian,POINT (139.6456900212547 35.705008391329564),,1174074158,,2.0,service,,4259.0,,4259.0
7963,139.64569001003653,35.70500526056364,4259,7743,,1,,intersection_in,pedestrian,POINT (139.64569001003653 35.70500526056364),,1174074158,,2.0,service,,4259.0,,4259.0
7964,139.65192529608996,35.70190343186975,4261,7747,,1,,intersection_out,pedestrian,POINT (139.65192529608996 35.70190343186975),,1174376940,,0.0,service,,,,4261.0
7965,139.6519290285899,35.70190270191091,4261,7747,,1,,intersection_in,pedestrian,POINT (139.6519290285899 35.70190270191091),,1174376940,,0.0,service,,,,4261.0
7966,139.65193988324958,35.70190819678521,4261,7765,,1,,intersection_out,pedestrian,POINT (139.65193988324958 35.70190819678521),,1174376940,,0.0,service,,,,4261.0
7967,139.65194073805867,35.701911248943766,4261,7765,,1,,intersection_in,pedestrian,POINT (139.65194073805867 35.701911248943766),,1174376940,,0.0,service,,,,4261.0
7968,139.65191951455355,35.70191519896377,4261,7768,,1,,intersection_out,pedestrian,POINT (139.65191951455355 35.70191519896377),,1174376940,,0.0,service,,,,4261.0
7969,139.6519186616598,35.70191214644874,4261,7768,,1,,intersection_in,pedestrian,POINT (139.6519186616598 35.70191214644874),,1174376940,,0.0,service,,,,4261.0
7970,139.65180500387478,35.70148076813458,4262,7747,,1,,intersection_out,pedestrian,POINT (139.65180500387478 35.70148076813458),,1174376999,,2.0,service,,4262.0,,4262.0
7971,139.65180127139365,35.701481498090054,4262,7747,,1,,intersection_in,pedestrian,POINT (139.65180127139365 35.701481498090054),,1174376999,,2.0,service,,4262.0,,4262.0
7972,139.6445173956987,35.701558085120936,4264,7753,,1,,intersection_out,pedestrian,POINT (139.6445173956987 35.701558085120936),,1174074336,,0.0,residential,,,,4264.0
7973,139.64452091488508,35.70155683535859,4264,7753,,1,,intersection_in,pedestrian,POINT (139.64452091488508 35.70155683535859),,1174074336,,0.0,residential,,,,4264.0
7974,139.64452911054588,35.701573366714314,4264,7752,,1,,intersection_out,pedestrian,POINT (139.64452911054588 35.701573366714314),,1174074336,,0.0,residential,,,,4264.0
7975,139.64452551553927,35.701574463542215,4264,7752,,1,,intersection_in,pedestrian,POINT (139.64452551553927 35.701574463542215),,1174074336,,0.0,residential,,,,4264.0
7976,139.64453269807711,35.7015606024668,4264,19266,,1,,intersection_out,pedestrian,POINT (139.64453269807711 35.7015606024668),,1174074336,,0.0,residential,,,,4264.0
7977,139.64453423887323,35.701563469914895,4264,19266,,1,,intersection_in,pedestrian,POINT (139.64453423887323 35.701563469914895),,1174074336,,0.0,residential,,,,4264.0
7978,139.64451414461286,35.70157039932146,4264,19268,,1,,intersection_out,pedestrian,POINT (139.64451414461286 35.70157039932146),,1174074336,,0.0,residential,,,,4264.0
7979,139.6445126964158,35.70156749994101,4264,19268,,1,,intersection_in,pedestrian,POINT (139.6445126964158 35.70156749994101),,1174074336,,0.0,residential,,,,4264.0
7980,139.64478886843474,35.704256588373504,4265,7755,,1,,intersection_out,pedestrian,POINT (139.64478886843474 35.704256588373504),,1174074402,,0.0,service,,,,4265.0
7981,139.64479229236593,35.70425517329099,4265,7755,,1,,intersection_in,pedestrian,POINT (139.64479229236593 35.70425517329099),,1174074402,,0.0,service,,,,4265.0
7982,139.64479614606233,35.70425480069646,4265,7778,,1,,intersection_out,pedestrian,POINT (139.64479614606233 35.70425480069646),,1174074402,,0.0,service,,,,4265.0
7983,139.6447998807125,35.70425552365175,4265,7778,,1,,intersection_in,pedestrian,POINT (139.6447998807125 35.70425552365175),,1174074402,,0.0,service,,,,4265.0
7984,139.64478653701607,35.70426907442737,4265,7781,,1,,intersection_out,pedestrian,POINT (139.64478653701607 35.70426907442737),,1174074402,,0.0,service,,,,4265.0
7985,139.6447848658628,35.704266255951715,4265,7781,,1,,intersection_in,pedestrian,POINT (139.6447848658628 35.704266255951715),,1174074402,,0.0,service,,,,4265.0
7986,139.64473423155147,35.70416171162967,4266,7755,,1,,intersection_out,pedestrian,POINT (139.64473423155147 35.70416171162967),,1174074179,,2.0,service,,4266.0,,4266.0
7987,139.64473080762335,35.70416312671064,4266,7755,,1,,intersection_in,pedestrian,POINT (139.64473080762335 35.70416312671064),,1174074179,,2.0,service,,4266.0,,4266.0
7988,139.64943996101502,35.70125816289212,4267,7757,,1,,intersection_out,pedestrian,POINT (139.64943996101502 35.70125816289212),,1174074384,,0.0,service,,,,4267.0
7989,139.64944065158033,35.70126124258793,4267,7757,,1,,intersection_in,pedestrian,POINT (139.64944065158033 35.70126124258793),,1174074384,,0.0,service,,,,4267.0
7990,139.64942117167652,35.701267131155504,4267,7759,,1,,intersection_out,pedestrian,POINT (139.64942117167652 35.701267131155504),,1174074384,,0.0,service,,,,4267.0
7991,139.64941923492327,35.701264428169026,4267,7759,,1,,intersection_in,pedestrian,POINT (139.64941923492327 35.701264428169026),,1174074384,,0.0,service,,,,4267.0
7992,139.64951173898936,35.70125063711506,4268,7757,,1,,intersection_out,pedestrian,POINT (139.64951173898936 35.70125063711506),,1174074159,,0.0,tertiary,,,,4268.0
7993,139.6495110484214,35.701247557419585,4268,7757,,1,,intersection_in,pedestrian,POINT (139.6495110484214 35.701247557419585),,1174074159,,0.0,tertiary,,,,4268.0
7994,139.6495252612756,35.70125613807374,4268,17310,,1,,intersection_out,pedestrian,POINT (139.6495252612756 35.70125613807374),,1174074159,,0.0,tertiary,,,,4268.0
7995,139.64952144862423,35.701256499063575,4268,17310,,1,,intersection_in,pedestrian,POINT (139.64952144862423 35.701256499063575),,1174074159,,0.0,tertiary,,,,4268.0
7996,139.64951885607877,35.70123888233707,4268,17322,,1,,intersection_out,pedestrian,POINT (139.64951885607877 35.70123888233707),,1174074159,,0.0,tertiary,,,,4268.0
7997,139.6495226651551,35.70123849705981,4268,17322,,1,,intersection_in,pedestrian,POINT (139.6495226651551 35.70123849705981),,1174074159,,0.0,tertiary,,,,4268.0
7998,139.64581071336377,35.7051019038441,4269,7763,,1,,intersection_out,pedestrian,POINT (139.64581071336377 35.7051019038441),,1174074323,,2.0,service,,4269.0,,4269.0
7999,139.6458145515114,35.705101941938274,4269,7763,,1,,intersection_in,pedestrian,POINT (139.6458145515114 35.705101941938274),,1174074323,,2.0,service,,4269.0,,4269.0
8000,139.6458210866288,35.7046638961562,4270,7763,,1,,intersection_out,pedestrian,POINT (139.6458210866288 35.7046638961562),,1174074460,,0.0,residential,,,,4270.0
8001,139.6458172485022,35.704663858062695,4270,7763,,1,,intersection_in,pedestrian,POINT (139.6458172485022 35.704663858062695),,1174074460,,0.0,residential,,,,4270.0
8002,139.64580929813604,35.70465883571846,4270,12515,,1,,intersection_out,pedestrian,POINT (139.64580929813604 35.70465883571846),,1174074460,,0.0,residential,,,,4270.0
8003,139.6458082929104,35.70465581420673,4270,12515,,1,,intersection_in,pedestrian,POINT (139.6458082929104 35.70465581420673),,1174074460,,0.0,residential,,,,4270.0
8004,139.6458293021342,35.704651164751134,4270,12516,,1,,intersection_out,pedestrian,POINT (139.6458293021342 35.704651164751134),,1174074460,,0.0,residential,,,,4270.0
8005,139.64583030714698,35.70465418630998,4270,12516,,1,,intersection_in,pedestrian,POINT (139.64583030714698 35.70465418630998),,1174074460,,0.0,residential,,,,4270.0
8006,139.6520322167569,35.70189420322363,4271,7765,,1,,intersection_out,pedestrian,POINT (139.6520322167569 35.70189420322363),,2042626857,,0.0,unclassified,,,,4271.0
8007,139.65203136194447,35.70189115106565,4271,7765,,1,,intersection_in,pedestrian,POINT (139.65203136194447 35.70189115106565),,2042626857,,0.0,unclassified,,,,4271.0
8008,139.65204678243168,35.701898975719686,4271,13263,,1,,intersection_out,pedestrian,POINT (139.65204678243168 35.701898975719686),,2042626857,,0.0,unclassified,,,,4271.0
8009,139.65204304804485,35.7018996992291,4271,13263,,1,,intersection_in,pedestrian,POINT (139.65204304804485 35.7018996992291),,2042626857,,0.0,unclassified,,,,4271.0
8010,139.65205258584754,35.701887201818444,4271,19137,,1,,intersection_out,pedestrian,POINT (139.65205258584754 35.701887201818444),,2042626857,,0.0,unclassified,,,,4271.0
8011,139.6520534383891,35.701890254399,4271,19137,,1,,intersection_in,pedestrian,POINT (139.6520534383891 35.701890254399),,2042626857,,0.0,unclassified,,,,4271.0
8012,139.6496926161574,35.702329202156015,4272,7766,,1,,intersection_out,pedestrian,POINT (139.6496926161574 35.702329202156015),,2042626893,,0.0,footway,,,,4272.0
8013,139.6496917618207,35.70232614991081,4272,7766,,1,,intersection_in,pedestrian,POINT (139.6496917618207 35.70232614991081),,2042626893,,0.0,footway,,,,4272.0
8014,139.6497129859575,35.702322201939225,4272,7767,,1,,intersection_out,pedestrian,POINT (139.6497129859575 35.702322201939225),,2042626893,,0.0,footway,,,,4272.0
8015,139.6497138384498,35.70232525452752,4272,7767,,1,,intersection_in,pedestrian,POINT (139.6497138384498 35.70232525452752),,2042626893,,0.0,footway,,,,4272.0
8016,139.64963458384682,35.702336797849846,4273,7766,,1,,intersection_out,pedestrian,POINT (139.64963458384682 35.702336797849846),,1174074341,signal,0.0,tertiary,,,,4273.0
8017,139.64963543818143,35.70233985009541,4273,7766,,1,,intersection_in,pedestrian,POINT (139.64963543818143 35.70233985009541),,1174074341,signal,0.0,tertiary,,,,4273.0
8018,139.64961427318815,35.70234391050891,4273,15568,,1,,intersection_out,pedestrian,POINT (139.64961427318815 35.70234391050891),,1174074341,signal,0.0,tertiary,,,,4273.0
8019,139.64961336997808,35.70234086763991,4273,15568,,1,,intersection_in,pedestrian,POINT (139.64961336997808 35.70234086763991),,1174074341,signal,0.0,tertiary,,,,4273.0
8020,139.64962632756297,35.70234917656673,4273,17329,,1,,intersection_out,pedestrian,POINT (139.64962632756297 35.70234917656673),,1174074341,signal,0.0,tertiary,,,,4273.0
8021,139.64962248926037,35.70234917898633,4273,17329,,1,,intersection_in,pedestrian,POINT (139.64962248926037 35.70234917898633),,1174074341,signal,0.0,tertiary,,,,4273.0
8022,139.64962207781062,35.702331486506964,4273,17332,,1,,intersection_out,pedestrian,POINT (139.64962207781062 35.702331486506964),,1174074341,signal,0.0,tertiary,,,,4273.0
8023,139.6496259134637,35.70233137019247,4273,17332,,1,,intersection_in,pedestrian,POINT (139.6496259134637 35.70233137019247),,1174074341,signal,0.0,tertiary,,,,4273.0
8024,139.64995041405837,35.702281298082106,4274,7767,,1,,intersection_out,pedestrian,POINT (139.64995041405837 35.702281298082106),,4095025539,,0.0,service,,,,4274.0
8025,139.64994956155738,35.702278245495265,4274,7767,,1,,intersection_in,pedestrian,POINT (139.64994956155738 35.702278245495265),,4095025539,,0.0,service,,,,4274.0
8026,139.64997078496506,35.70227430002726,4274,7771,,1,,intersection_out,pedestrian,POINT (139.64997078496506 35.70227430002726),,4095025539,,0.0,service,,,,4274.0
8027,139.64997163831808,35.70227735245572,4274,7771,,1,,intersection_in,pedestrian,POINT (139.64997163831808 35.70227735245572),,4095025539,,0.0,service,,,,4274.0
